userWallet,credit_score,risk_category,total_transactions,unique_assets,days_active,repay_to_borrow_ratio,deposit_to_borrow_ratio,has_borrowed,has_repaid,has_been_liquidated,total_volume_usd,liquidation_ratio
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1023694.6756563908,0.0
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,427,Medium Risk,1,1,0.0,0.0,0.0,0,0,0,890105930.4939909,0.0
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,651,Low Risk,2,2,29.99534722222222,0.0,1.0,0,0,0,1.0150568941244692e+19,0.0
0x01a97118d81e6ccd319a27dbfad2b601774399d2,288,High Risk,2,1,0.0008333333333333334,0.0,1.0,1,0,0,9.996257736875228e+17,0.0
0x01a9766c63c57694307eb20b75796a252d549819,632,Low Risk,2,1,11.581469907407408,0.0,2.0,0,0,0,1024964.4364235437,0.0
0x01aa226e0895cfc97fee2121222dd005160ea9c2,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0323369154606004e+18,0.0
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,924,Excellent,120,5,106.93616898148149,0.3333333333333333,2.2222222222222223,1,1,0,9.689656514067267e+23,0.0
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,103510847.2868064,0.0
0x01aafa85d27eda7cc530132827ba834c269a7cbd,427,Medium Risk,1,1,0.0,0.0,0.0,0,0,0,14871744467.824787,0.0
0x01ab50c379aa098a199feda4c5a51d623ffcd764,427,Medium Risk,1,1,0.0,0.0,0.0,0,0,0,99533757552.28879,0.0
0x01ac60352b386d551222c877925f524d43725149,602,Low Risk,5,2,0.005208333333333333,0.0,0.0,0,0,0,2.3346164394589657e+20,0.0
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,602,Low Risk,2,1,0.005925925925925926,0.0,1.0,0,0,0,2097065519.2709057,0.0
0x01adf60f3a3455f78cd196763c1203c8fde2c039,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.5834577191039662e+18,0.0
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,928,Excellent,18,7,29.03769675925926,2.0,0.3333333333333333,1,1,0,4.205851401958259e+23,0.0
0x01af4808da010aad7b2c977f51508a1402c8cbbc,907,Excellent,114,5,16.406770833333333,0.75,2.85,1,1,0,3.845354994986271e+23,0.0
0x01af60b03e2b9cbf947568552462f9182b959db0,704,Very Low Risk,24,1,23.13658564814815,0.1,1.2,1,1,0,148856559947.8622,0.0
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2941419.799641635,0.0
0x01b037084eba7e4519dbfc9ba026ae696746e033,662,Low Risk,2,2,22.556898148148147,0.0,2.0,0,0,0,1.2674123128111202e+20,0.0
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0750877146353258e+18,0.0
0x01b06d543b68067f7d78427d651b1190c10e0456,684,Low Risk,4,2,0.0009722222222222222,1.0,1.0,1,1,0,4.313352388834455e+21,0.0
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,8642155.726292692,0.0
0x01b0ea8755979c2030d642b74c5dcbde220351df,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1034756.7255605386,0.0
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1105723.8603005675,0.0
0x01b19a62cba8bbc553b0137257f72371c826c403,948,Excellent,12,2,62.6019212962963,1.5,2.0,1,1,0,1.0286223624322017e+21,0.0
0x01b27aeaa3b67577609538155d637b08f0779069,834,Very Low Risk,23,5,7.9115625,0.8333333333333334,0.5,1,1,0,5.054445376622996e+21,0.0
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,644,Low Risk,2,1,5.458148148148148,0.0,2.0,0,0,0,2259609.878203447,0.0
0x01b344118ff55134f042bb19ca4a77cd3212dc19,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,13023.40248108152,0.0
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,958,Excellent,77,8,58.365069444444444,0.8421052631578947,1.6842105263157894,1,1,0,8.125465843548638e+23,0.0
0x01b3bd82da83c842d8220c8fef9358abeffd537e,676,Low Risk,4,2,0.0021759259259259258,1.0,1.0,1,1,0,1.637124756153845e+22,0.0
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,941,Excellent,87,5,101.1629050925926,0.6,1.95,1,1,0,3.1952761949066966e+21,0.0
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,299,High Risk,2,2,0.0060416666666666665,0.0,1.0,1,0,0,1.5854237614716178e+16,0.0
0x01b45138c79d97335df9fef8c3a325eaa764d29c,572,Low Risk,2,1,10.890034722222222,0.0,2.0,0,0,0,1059459.3118780763,0.0
0x01b457774fee6105593031a3eb023a873c450c4a,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.673553379187087e+18,0.0
0x01b572c14af90297b04955659cf86aec87dad0b2,679,Low Risk,4,2,0.0003935185185185185,1.0,1.0,1,1,0,3.121980255310732e+21,0.0
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,671,Low Risk,4,2,2.1819444444444445,0.0,4.0,0,0,0,1.261360703057035e+20,0.0
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,939,Excellent,163,7,81.22826388888889,0.6744186046511628,0.7674418604651163,1,1,0,2.1575874181036388e+22,0.0
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,606,Low Risk,2,1,10.980243055555556,0.0,0.0,0,0,0,10827332017.66209,0.0
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1133773.8855926546,0.0
0x01b7b1df70e1b455e1086aef7488f1131183107b,689,Low Risk,7,1,3.5837037037037036,0.0,5.0,0,0,0,999975863.3036089,0.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,225,High Risk,2,1,0.003425925925925926,0.0,1.0,1,0,0,1.4549358689415832e+20,0.0
0x01b84c86f45b3961296286d8ef8ec49709606b36,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1024737.8304881802,0.0
0x01b8674543a3480a6a4c44014d226b27db2d65db,302,Medium Risk,2,2,0.0038194444444444443,0.0,1.0,1,0,0,3.958172434891435e+19,0.0
0x01b8884b83882069d08c86b053bb1027d04dce96,734,Very Low Risk,4,2,0.000787037037037037,1.0,1.0,1,1,0,3.8152977340360646e+21,0.0
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,739,Very Low Risk,4,2,0.0011342592592592593,1.0,1.0,1,1,0,2.627538980246605e+20,0.0
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,708,Very Low Risk,5,3,20.558368055555555,0.0,3.0,0,0,0,4.3976644525157176e+18,0.0
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,1000,Excellent,180,5,98.07940972222222,65.0,110.0,1,1,0,3.500550865366726e+22,0.0
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,882,Very Low Risk,8,3,43.95234953703704,2.0,1.0,1,1,0,3.3252421246172277e+21,0.0
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,614,Low Risk,2,2,0.029189814814814814,0.0,2.0,0,0,0,1.369439807032645e+17,0.0
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,602,Low Risk,2,1,0.0030555555555555557,0.0,1.0,0,0,0,1.1673837594729834e+22,0.0
0x01bb8b57808786461b7db3dd5975280f189307a3,299,High Risk,2,2,0.006458333333333333,0.0,1.0,1,0,0,1.5854237614716178e+16,0.0
0x01bbec9408cf03e8188f44f12636b63e8faba019,497,Medium Risk,11,4,71.28184027777777,0.0,1.75,1,0,0,7.219407408995627e+20,0.0
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,922,Excellent,95,8,105.53341435185185,0.3333333333333333,2.5,1,1,0,8.531502945652954e+22,0.0
0x01bcfd7986c68df30f8b3d3f92a44e5664657ab9,675,Low Risk,9,2,48.75149305555556,0.0,0.0,0,0,0,4847027059.155085,0.0
0x01bd177d908a1ec1f5e965434930056210bf64b1,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.1428866609130862e+18,0.0
0x01bd2bdb16eb1e61d368b60efb988adcb433a7ec,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.1038640370379864e+17,0.0
0x01bd8aac958c6e728557bcac756273ddd65bf19c,604,Low Risk,3,1,4.8882060185185185,0.0,0.0,0,0,0,2.3485466070697144e+21,0.0
0x01bdeac39c807252d9dc00d1d69987234d376ec6,626,Low Risk,2,1,7.0652083333333335,0.0,2.0,0,0,0,7.475027393227454e+18,0.0
0x01be938672471bbb0fa1dfd223dd2aad2e389559,750,Very Low Risk,7,1,0.008240740740740741,1.0,2.0,1,1,0,5149970069.481641,0.0
0x01bfb07fe3dcdfe459de2fb627a96a11f33cab57,755,Very Low Risk,10,1,43.95947916666667,0.0,7.0,0,0,0,5621105340.711127,0.0
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1111353.092467215,0.0
0x01bfda329ad313306320b11c6845f24294286f26,658,Low Risk,3,1,26.180972222222223,0.0,2.0,0,0,0,3.4107756059423267e+21,0.0
0x01c08ae3a3a5595440144639d1bd16e8fc94f297,634,Low Risk,2,1,6.229699074074074,0.0,2.0,0,0,0,11890.004654792057,0.0
0x01c20f8119a4243dfbde6ef19968bf1a7ac8f2ec,602,Low Risk,2,1,0.0001388888888888889,0.0,1.0,0,0,0,20015070024.625336,0.0
0x01c38875ab789cb12efcd791db91217a00fd01fa,784,Very Low Risk,7,2,87.97614583333333,0.0,7.0,0,0,0,2.441374889194415e+20,0.0
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,633,Low Risk,3,1,1.1889351851851853,0.0,3.0,0,0,0,1.089484724500645e+20,0.0
0x01c4905e81eb6ebb919a802215b465137d1ba3a6,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0010847464180589e+18,0.0
0x01c4fbfa5cd0515cb51a75a92480583db1d018c2,578,Low Risk,3,1,0.003564814814814815,0.0,0.0,0,0,0,104915290754.0202,0.0
0x01c5668541751d62e3d36a7f8af12ceed452f312,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.0228264959298436e+18,0.0
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,973,Excellent,350,8,91.27565972222222,0.55,3.8,1,1,0,2.4634670047608545e+23,0.0
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,395,Medium Risk,21,3,2.9146875,0.0,1.4285714285714286,1,0,0,2.641988454103668e+21,0.0
0x01c60af7f7193370a9447a12c885427cb94f21e6,529,Low Risk,24,4,53.09519675925926,0.0,2.6666666666666665,1,0,0,1.4026955239249316e+22,0.0
0x01c6e66c0dcadda3f6bee43af37c51fad41c3955,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1789081.6058854954,0.0
0x01c717a8e3558ca44d473a5882e938572f1f7d93,860,Very Low Risk,20,4,46.023217592592594,0.4,2.2,1,1,0,3.381498710823613e+22,0.0
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,435,Medium Risk,9,3,38.220289351851854,0.0,3.5,1,0,0,1.2815437319921372e+20,0.0
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.5787038967575462e+18,0.0
0x01c7ce0a635c1fa6f18f4bb5b8ae4b86cc3e68af,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.2875099809021967e+18,0.0
0x01c83e2a373ba4bf2cbe51087d97483e9f88c415,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,5.3333712886962166e+20,0.0
0x01c96c01e8169279e9a7348474c46a8861fc01b8,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1105714.877378391,0.0
0x01cb1826cd50f7f15626a1283ae812ad0a273388,1000,Excellent,188,5,63.42349537037037,7.625,11.75,1,1,0,3.4644736833807062e+22,0.0
0x01cbb47731aa829baa27ece1e69efb8fa29d1cba,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1737659.840790509,0.0
0x01cc1a92aafe7e49a0f18c3fafd3684ea829d9a4,635,Low Risk,4,2,0.0050347222222222225,0.0,1.0,0,0,0,198425987954.44666,0.0
0x01cc4ec22fd137f9a33f188fcf3078b5755368b5,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.1806198214361797e+18,0.0
0x01cc647103f4ce8a8f7985df8101d24aab029bf3,367,Medium Risk,1,1,0.0,0.0,0.0,0,0,0,72638957689.0778,0.0
0x01cd8b637e1e131827260aaf777a587b4aed1c54,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1181938.2872066621,0.0
0x01cdcc99a4f9a68be18504750b219caa881841eb,622,Low Risk,2,1,37.32761574074074,0.0,0.0,0,0,0,1.9394473502454006e+19,0.0
0x01ce064bf433bb179791260c080630fe63684eac,802,Very Low Risk,23,5,7.169351851851852,0.5,1.0,1,1,0,8.102335389655259e+20,0.0
0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1148379.689142376,0.0
0x01ce6e8e667d8a40d05cfdfac97194198069fdd8,642,Low Risk,4,1,0.7811226851851852,0.0,4.0,0,0,0,1.825581996251275e+18,0.0
0x01cf15d50e91ea8731572a07afbf782233339ad7,978,Excellent,100,7,77.98989583333334,0.7647058823529411,2.5294117647058822,1,1,0,5.100418287934018e+21,0.0
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,813,Very Low Risk,5,3,19.80670138888889,1.0,2.0,1,1,0,1.017407094908661e+20,0.0
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,914,Excellent,33,2,72.85174768518519,0.5,6.5,1,1,0,1237608824382.1033,0.0
0x01d04f947cf6e5e4ffb9d76b40ed83daafa76e5a,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1994476.7003115583,0.0
0x01d05838b47fe9608cf58d9688e9b5b46816ae91,622,Low Risk,2,1,5.583888888888889,0.0,2.0,0,0,0,1027511.921263438,0.0
0x01d176f95b77ca6dcbadda21f6b8c7bf8ec3c3ee,627,Low Risk,2,1,1.5494560185185184,0.0,2.0,0,0,0,2.916695751647886e+18,0.0
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,882,Very Low Risk,19,4,62.35326388888889,0.6,1.2,1,1,0,2.661373990003993e+21,0.0
0x01d2e7a456071dff8dbc273c1f6812d3c5f6ac10,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.2563121131796001e+18,0.0
0x01d2f11ad6668e28ce07da387d08bedd57f4a85a,313,Medium Risk,4,2,0.005555555555555556,0.0,1.0,1,0,0,5.913667223213061e+20,0.0
0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1446170.7011467395,0.0
0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,739,Very Low Risk,4,2,0.15486111111111112,1.0,1.0,1,1,0,7.122559142904273e+21,0.0
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,758,Very Low Risk,21,4,25.163877314814815,0.14285714285714285,1.5714285714285714,1,1,0,5.384815338655978e+19,0.0
0x01d43fcfb3a9e93be5344d1011162d548db936c3,835,Very Low Risk,64,3,19.055960648148147,0.6153846153846154,2.4615384615384617,1,1,0,2.6240487636791947e+23,0.0
0x01d48c3d1feaecce1256f98f80162103d588e830,832,Very Low Risk,72,3,22.19509259259259,0.0,72.0,0,0,0,260583128623810.7,0.0
0x01d4bd1ce999e641430deed48f715c2113da3187,648,Low Risk,2,1,8.766655092592593,0.0,2.0,0,0,0,2.1333699519410962e+18,0.0
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,812,Very Low Risk,12,3,5.94806712962963,1.0,2.0,1,1,0,1.303401429880656e+17,0.0
0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,650,Low Risk,28,1,0.023668981481481482,0.8571428571428571,1.1428571428571428,1,1,0,1.2429622993876185e+21,0.0
0x01d5c613f8bd10e5e312a34a60fbdeae0add19e3,642,Low Risk,2,1,4.373483796296297,0.0,2.0,0,0,0,2.0038934513620204e+18,0.0
0x01d616e83175a410b31253ffa1f78ccb3884fddd,860,Very Low Risk,57,3,50.43369212962963,0.4117647058823529,1.7647058823529411,1,1,0,5.922322541456174e+22,0.0
0x01d659a033bcfb4241fdfbfb95932a4e218805a3,676,Low Risk,3,2,2.807824074074074,0.0,3.0,0,0,0,3.218546610805212e+18,0.0
0x01d6b75a2b5048b5e528550e84e74ce08df912a4,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.4978700504624022e+17,0.0
0x01d754f2a403bf165aa04aff1940176581263ba3,627,Low Risk,2,1,4.7100231481481485,0.0,2.0,0,0,0,6.053083481163241e+18,0.0
0x01d77b358a5e2b12d60e7bfec4cff8ad54b63fd7,602,Low Risk,2,1,0.00020833333333333335,0.0,1.0,0,0,0,18760244453.599205,0.0
0x01d7fe53ca0c7558c7a410ef969677a7e9ec53a7,693,Low Risk,4,2,29.364675925925926,0.0,3.0,0,0,0,1.5333054423953933e+18,0.0
0x01d8390b924427ace5dd259f5d0541ab9585a3e8,542,Low Risk,2,1,0.0009953703703703704,0.0,1.0,0,0,0,3.504521331616045e+20,0.0
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,680,Low Risk,4,2,0.0022453703703703702,1.0,1.0,1,1,0,2.8411215814164113e+22,0.0
0x01d852b6949f38b027571b5baa713da88e5b4db3,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,8797018.568027029,0.0
0x01d91f7c1cbd33ac7d40842569789cc043890712,670,Low Risk,3,1,45.255,0.0,2.0,0,0,0,595237929.3571227,0.0
0x01d971f8b52ac1d3667e00407e48254380512e0c,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1125186.2313280865,0.0
0x01d9816465ee701cb650edf27de69b02fa272454,720,Very Low Risk,8,2,1.3759606481481481,0.5,2.0,1,1,0,7.290376004272344e+19,0.0
0x01d9c396e5eeb80380af396b758f10c01100bbb7,912,Excellent,27,5,83.53204861111111,0.0,17.0,0,0,0,6.67030377646196e+22,0.0
0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,949,Excellent,180,6,75.0807986111111,0.42424242424242425,3.5757575757575757,1,1,0,4.043377185554494e+23,0.0
0x01dd25a6619a9953e83668c98594f2d3035946d4,707,Very Low Risk,5,3,10.850474537037037,0.0,3.0,0,0,0,4.902064808636191e+20,0.0
0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58,687,Low Risk,6,2,0.14967592592592593,0.5,1.5,1,1,0,1.213717158926418e+21,0.0
0x01dd69ba92d5217d7d089bd2481151cdff43cb80,602,Low Risk,2,1,0.0015277777777777779,0.0,1.0,0,0,0,4.144254184365038e+21,0.0
0x01dda15bf1757e1e8542685c0c8b3362594541fe,725,Very Low Risk,5,3,13.000081018518518,0.0,4.0,0,0,0,4.604276251214883e+16,0.0
0x01ddafdf69ca8f68849792a529e9876eca5b7c60,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.16073815010388e+18,0.0
0x01de22e803cd36ef6a998bff17354ac530311e08,387,Medium Risk,9,2,12.964965277777777,0.0,2.0,1,0,0,2.2527142113789807e+22,0.0
0x01df05ac0537407f6806fe2b043cc90cff0309ef,542,Low Risk,2,1,0.0013425925925925925,0.0,1.0,0,0,0,5.707953455342215e+21,0.0
0x01df1820734306731510aa06ac7903b349f112d4,747,Very Low Risk,7,5,18.849965277777777,0.0,2.0,0,0,0,2.579668700255655e+20,0.0
0x01df5786b43e513ba91d24082cbe82046199c03b,651,Low Risk,3,1,1.7937037037037038,0.0,3.0,0,0,0,4.303755884471629e+18,0.0
0x01dfc8d38640393a0a4d5f6f3b1f6cec158abf21,408,Medium Risk,7,3,15.0328125,0.0,2.0,1,0,0,9.039970435446601e+20,0.0
0x01e05c9e290cc8954ea88d811244139d6bacd66b,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1102222.5657828476,0.0
0x01e0647f46e0122dbab82dda67af432614b50f6c,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,3.825072572655265e+16,0.0
0x01e0991d5803659f581a670f955b3079e419be3b,729,Very Low Risk,4,2,0.013796296296296296,2.0,1.0,1,1,0,1.040777325978942e+20,0.0
0x01e0c7b70e0e05a06c7cc8deeb97fa03d6a77c9c,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,99773.90278716989,0.0
0x01e156b9378aaaf9215cc50f0e6b1ead24fff6b0,330,Medium Risk,10,1,1.6730671296296296,0.0,1.0,1,0,0,2.484335668464542e+21,0.0
0x01e198818a895f01562e0a087595e5b1c7bb8d5c,548,Low Risk,51,6,103.88635416666666,0.0,2.3076923076923075,1,0,1,2.896729322622247e+22,0.0196078431372549
0x01e1e6302187f122cbeee03913c80efbe4c049f4,650,Low Risk,2,1,26.89224537037037,0.0,1.0,0,0,0,1.5915464847663086e+21,0.0
0x01e21477fc4a6395ca9b6873c014a1c7181158e1,870,Very Low Risk,16,2,4.685601851851852,2.0,2.5,1,1,0,2.0051906695251894e+21,0.0
0x01e39d91be30aaa753a7ff3256cd371abcc17d62,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.2426143060649325e+17,0.0
0x01e47909e37b86e1eed4b8bad33e4750b1f20ec7,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1189056.6087937127,0.0
0x01e49a2483d3337c0c4ba9dba68f28f6a36398ff,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,4.188663854779337e+20,0.0
0x01e4ac55758ba9f93d28aeb4f3922b6a7905aaed,774,Very Low Risk,4,2,0.010671296296296297,2.0,0.0,1,1,0,4.42349618209387e+22,0.0
0x01e5a509402cd50fa2bf506a4ac58ac5fd2ad4f9,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.0138791585041488e+17,0.0
0x01e62987e05a45c8c304afa015d4fc3cdfcb944b,419,Medium Risk,19,3,14.644166666666667,0.0,1.6666666666666667,1,0,0,2.9786528832271517e+21,0.0
0x01e6f806b2d34a64bbd982731f49fe6babbed7b7,734,Very Low Risk,4,2,0.000925925925925926,1.0,1.0,1,1,0,1.036371993600301e+22,0.0
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,570,Low Risk,19,5,50.740949074074074,0.0,4.666666666666667,1,0,0,7.759701103349329e+21,0.0
0x01e7ad3b646b58a1e976230f9bf0215235132a76,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.207712516504249e+18,0.0
0x01e859c314e9ae31bbd455affaa2a54ce3f3019e,852,Very Low Risk,83,6,32.51318287037037,0.041666666666666664,1.4583333333333333,1,1,0,3.158074410290359e+21,0.0
0x01e8a979e7c5a1bb5c7af02a5f11263d0af4c19e,595,Low Risk,2,1,2.047314814814815,0.0,0.0,0,0,0,3254213527.0381565,0.0
0x01e91f9f5612d156f617474a8c231fa3eda78f56,995,Excellent,23,3,111.37108796296296,1.0,8.0,1,1,0,1.607331295628189e+22,0.0
0x01e9bdde9367a41dbb7883042d524720b207fc2c,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,996970.848000001,0.0
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,920,Excellent,63,4,70.75200231481482,0.8235294117647058,1.0588235294117647,1,1,0,3.02417721002952e+21,0.0
0x01eb9de460ba2c8058094398528eb63cb426e1ad,644,Low Risk,2,1,5.4575,0.0,2.0,0,0,0,2259609.878203447,0.0
0x01ebce016681d076667bdb823ebe1f76830da6fa,990,Excellent,279,7,127.16560185185185,0.9454545454545454,1.6363636363636365,1,1,0,2.7235601429175213e+23,0.0
0x01ec73e85387403880b4e3bec129011d705597a5,762,Very Low Risk,8,2,1.9556712962962963,1.0,0.5,1,1,0,8471251486.278988,0.0
0x01eccdb2d737b7a41f7aa4ee4358be8304b15588,965,Excellent,49,4,37.42520833333333,1.25,1.5,1,1,0,5.738557629965126e+21,0.0
0x01ef754f461fd19d4a7ed320c83967daabf3d303,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,9.789765599756055e+21,0.0
0x01efa99a5c0b22ea6e5bfd65755c21291f3975b2,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,13620.816290472318,0.0
0x01efd269b5c99b2b64344f1785a47e25521bff14,788,Very Low Risk,8,4,57.025555555555556,0.0,5.0,0,0,0,8.704839935161341e+20,0.0
0x01f0445e1b716a459c6ebe591396fd39a7bcf0ef,281,High Risk,2,1,0.00020833333333333335,0.0,1.0,1,0,0,1.609005288113129e+17,0.0
0x01f0592d70220b0bc1802d27d90c22ff40dd7161,1000,Excellent,74,5,30.28679398148148,1.0,44.0,1,1,0,5.552309135559815e+21,0.0
0x01f0d5ddaeeb6a72adfe7317c29e74fa27a7586a,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,2.563993512225477e+16,0.0
0x01f0e6c7770fb8b2f5cc4192ac01fed4169939a2,885,Very Low Risk,21,2,11.479594907407407,1.0,18.0,1,1,0,3.466535243721893e+20,0.0
0x01f0ff5cdd43d82a60f6a34728b71aa7e6f634c4,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,3.607518593787627e+19,0.0
0x01f1653767650005337f99854cc99b5ee12229c5,652,Low Risk,2,1,86.20761574074074,0.0,0.0,0,0,0,176407023133.3651,0.0
0x01f19cf8a76594dcd6ad72d6968d3fe2267e63bd,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1.80715801857516e+17,0.0
0x01f1ae8f24996231dec702d1456eaa3b8f4d9efc,644,Low Risk,2,1,5.148935185185185,0.0,2.0,0,0,0,2.0418807549204127e+18,0.0
0x01f2f5cede4da7765dca5bcc7784d57951b39258,696,Low Risk,8,1,18.01366898148148,0.0,4.0,0,0,0,7270208444.11785,0.0
0x01f39cba6f6ca1cbe205655f397db9abc6cb05ef,732,Very Low Risk,3,2,0.6897337962962963,1.0,1.0,1,1,0,1.4360238336614418e+19,0.0
0x01f3f3f49de0fc38bdf70e8c941d972cdf870a82,332,Medium Risk,5,1,6.042175925925926,0.0,1.5,1,0,0,2.173260275502707e+21,0.0
0x01f4ab6cd1d55e15c361faf58d8f278df3213822,442,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,5.049847026000014e+21,0.0
0x01f4f43ed2f3f9c5761851a5ec025035c5181430,382,Medium Risk,1,1,0.0,0.0,1.0,0,0,0,1032896.194568036,0.0
0x01f53288c7cc98c053efeef23ba660ef2493f646,390,Medium Risk,27,2,3.430277777777778,0.0,1.7,1,0,0,8.995863319538692e+18,0.0
0x01f548245a230862b0344c2b01ee2c0c3295360e,873,Very Low Risk,22,4,32.7322337962963,0.0,12.0,0,0,0,2.421264668833952e+22,0.0
0x01f55b5372ecaf891d1af44f9197361362e9e2f8,756,Very Low Risk,6,3,26.655671296296298,0.0,5.0,0,0,0,7.526984970135824e+20,0.0
0x01f562afdd11c353a9b56028b2a34d2bbbde4b14,966,Excellent,91,4,78.53366898148148,1.1724137931034482,0.6206896551724138,1,1,0,3.707371801985436e+22,0.0
0x01f62341f6eb0b03584fca08c165aee0312b1084,894,Very Low Risk,106,7,37.11013888888889,0.5,1.4333333333333333,1,1,0,7.467511591070085e+20,0.0
